id	fips	type	ulocal	level	totfrlPct	member	maxdown	lon	lat
99176	31	1	43 	1 	69	122	10	-99.505	40.950
99177	31	1	32 	2 	30	256	7	-97.022	42.231
99178	31	1	43 	1 	45	55	5	-97.169	42.742
99179	32	1	12 	2 	73	917	7	-115.116	36.084
99180	32	1	12 	1 	49	795	9	-115.159	36.010
99182	32	1	32 	1 	41	533	10	-119.744	38.939
99183	32	1	21 	1 	91	576	10	-119.775	39.591
99184	33	1	41 	1 	39	345	10	-72.370	43.364
99185	33	1	41 	2 	25	488	10	-71.937	42.906
99186	33	1	33 	1 	26	284	6	-72.251	43.653
99187	33	1	22 	1 	6	456	10	-71.497	42.867
99189	34	1	13 	1 	92	588	10	-74.416	39.370
99193	34	1	41 	3 	4	2259	10	-74.175	40.185
99194	34	1	21 	1 	61	474	10	-74.058	40.880
99195	34	1	21 	1 	14	384	11	-74.079	40.856
99197	34	1	21 	3 	9	825	10	-74.695	40.917
99198	34	1	21 	3 	13	657	9	-73.987	40.869
99199	34	1	21 	2 	52	800	10	-74.093	40.875
99200	34	1	21 	1 	29	253	10	-75.090	39.880
99201	34	1	11 	1 	85	801	10	-74.155	40.727
99202	34	1	21 	1 	25	714	11	-74.489	40.466
99204	34	1	21 	1 	61	264	10	-74.225	40.765
99205	34	2	21 	1 	19	26	10	-75.027	40.003
99206	34	1	21 	3 	19	1192	10	-74.415	40.589
99207	34	1	41 	2 	2	966	8	-74.609	41.056
99209	34	1	21 	1 	38	471	10	-74.291	40.583
99210	35	1	33 	1 	99	416	7	-103.216	34.401
99211	35	1	33 	1 	75	467	9	-103.116	32.716
99212	35	1	33 	1 	72	89	6	-108.709	32.343
99213	35	1	32 	1 	82	533	7	-106.724	34.808
99214	35	4	41 	3 	84	19	8	-105.591	36.380
99215	36	1	13 	1 	92	206	7	-73.682	42.748
99216	36	1	11 	1 	65	544	9	-73.997	40.712
99217	36	1	11 	1 	10	757	9	-73.999	40.735
99218	36	1	11 	2 	31	273	9	-73.997	40.753
99219	36	1	11 	3 	52	233	9	-73.974	40.785
99220	36	1	11 	2 	82	731	10	-73.912	40.814
99221	36	1	11 	3 	81	4417	10	-73.886	40.881
99222	36	1	11 	1 	85	259	10	-73.913	40.854
99223	36	1	11 	1 	80	943	10	-73.866	40.837
99224	36	1	11 	1 	94	252	10	-73.978	40.695
99225	36	1	11 	1 	79	390	10	-73.988	40.661
99226	36	1	11 	3 	88	475	9	-73.935	40.744
99227	36	1	11 	1 	72	574	9	-73.758	40.675
99228	36	1	11 	2 	67	1093	9	-74.117	40.628
99229	36	1	11 	1 	40	783	9	-74.213	40.542
99230	36	1	11 	3 	74	373	10	-73.960	40.711
99231	36	1	11 	4 	88	239	10	-73.874	40.670
99232	36	1	11 	4 	45	568	9	-73.790	40.765
99233	36	1	11 	1 	83	1369	9	-73.831	40.679
99234	36	2	11 	2 	54	340	9	-74.077	40.620
99235	36	2	11 	3 	77	626	10	-73.909	40.811
99236	36	1	11 	1 	63	1083	10	-74.006	40.614
99237	36	1	11 	1 	84	544	10	-73.979	40.577
99238	36	1	21 	2 	68	854	11	-73.250	40.764
99239	36	1	21 	1 	62	459	10	-73.203	40.784
99240	36	1	21 	1 	15	440	9	-78.965	43.029
99241	36	1	42 	1 	24	405	5	-73.603	42.358
99242	36	1	42 	3 	16	251	9	-73.432	44.887
99243	36	1	43 	2 	32	269	7	-76.198	44.190
99244	36	1	21 	2 	14	1119	10	-73.182	40.749
99245	36	1	21 	1 	24	209	10	-76.081	43.073
99246	36	1	21 	1 	31	331	10	-73.992	41.211
99247	36	1	31 	3 	13	854	10	-77.585	42.952
99248	36	1	21 	2 	14	798	11	-73.498	40.723
99249	36	1	13 	3 	41	804	7	-73.675	42.763
99250	36	1	13 	1 	22	115	9	-74.012	41.493
99251	36	1	31 	3 	22	392	7	-75.007	43.009
99253	36	1	21 	1 	23	420	10	-73.333	40.727
99254	36	1	21 	1 	4	337	10	-73.549	40.680
99255	36	1	32 	1 	32	576	9	-76.618	43.040
99256	36	1	21 	1 	4	590	11	-73.053	40.944
99257	36	1	12 	3 	83	1714	10	-77.565	43.159
99258	36	1	12 	1 	89	614	10	-77.634	43.158
99259	36	1	42 	1 	40	264	7	-73.324	43.172
99260	36	1	21 	2 	2	907	11	-73.516	40.689
99261	36	1	21 	1 	43	520	10	-73.935	41.612
99263	37	1	32 	2 	56	574	9	-79.821	35.690
99264	37	4	13 	4 	94	48	10	-82.561	35.598
99265	37	1	22 	1 	49	236	10	-82.560	35.694
99266	37	1	32 	1 	73	320	9	-81.558	35.288
99267	37	1	12 	3 	44	1881	9	-78.943	36.062
99268	37	1	41 	3 	40	919	9	-80.909	35.718
99269	37	1	11 	1 	90	278	9	-80.843	35.259
99270	37	1	22 	1 	80	461	10	-81.222	35.680
99271	37	1	41 	2 	65	472	9	-77.920	34.405
99272	37	1	42 	1 	58	317	9	-80.298	35.378
99273	37	1	11 	2 	40	1131	9	-78.628	35.762
99274	37	1	41 	1 	33	911	9	-78.727	35.593
99275	38	1	13 	1 	32	144	11	-100.799	46.810
99276	39	1	12 	1 	99	485	9	-81.580	41.049
99277	39	1	32 	1 	58	295	9	-83.637	41.370
99278	39	1	11 	1 	83	357	9	-83.000	39.989
99279	39	1	11 	2 	90	530	9	-83.082	39.963
99280	39	1	32 	2 	69	309	10	-80.566	40.629
99281	39	1	23 	2 	35	461	9	-82.430	40.025
99282	39	1	21 	1 	20	447	9	-81.392	40.892
99283	39	1	31 	2 	54	490	9	-81.772	40.850
99284	39	1	21 	1 	27	373	9	-81.670	41.397
99285	39	1	21 	3 	13	2473	9	-81.846	41.305
99288	39	1	31 	1 	28	412	9	-84.349	40.114
99289	39	1	13 	2 	31	680	9	-81.342	41.716
99290	39	1	41 	2 	48	378	9	-84.268	38.954
99291	39	1	32 	1 	50	548	9	-84.578	41.140
99292	39	1	21 	2 	17	615	9	-84.365	39.350
99293	39	1	42 	2 	46	495	7	-83.939	40.125
99294	39	1	21 	1 	19	638	9	-83.119	40.077
99295	39	1	21 	1 	11	586	9	-84.359	39.084
99296	39	1	41 	1 	24	591	9	-84.797	39.241
99298	39	1	41 	1 	30	733	7	-82.299	41.334
99299	39	1	31 	1 	18	520	9	-83.805	41.520
99300	39	1	21 	2 	16	932	9	-80.765	41.024
99301	39	1	32 	1 	41	229	9	-81.737	39.993
99302	39	1	41 	1 	57	687	9	-81.352	40.638
99303	39	1	42 	2 	22	364	9	-83.488	41.427
99304	39	1	32 	1 	46	265	9	-83.650	41.067
99305	39	1	32 	2 	42	536	9	-82.969	41.286
99306	39	1	41 	2 	54	134	9	-82.939	38.819
99307	40	1	32 	1 	88	266	9	-95.994	36.775
99308	40	1	43 	3 	86	70	5	-96.038	34.007
99309	40	1	43 	2 	76	122	7	-97.495	34.231
99310	40	1	32 	3 	38	486	7	-95.373	35.697
99311	40	1	41 	2 	70	176	9	-99.091	35.032
99312	40	1	32 	1 	74	333	7	-96.391	36.414
99313	40	1	33 	2 	73	259	6	-95.516	34.012
99314	40	1	11 	1 	82	640	9	-97.635	35.565
99315	40	1	41 	1 	77	166	6	-97.894	35.536
99316	40	1	43 	1 	81	177	5	-97.950	34.025
99317	40	1	32 	2 	69	373	7	-95.374	35.960
99318	41	1	12 	3 	24	1497	11	-123.072	44.080
99319	41	1	33 	3 	45	443	11	-124.103	43.989
99320	41	1	33 	1 	94	340	11	-121.742	42.193
99321	41	1	33 	3 	65	161	11	-121.776	42.222
99322	41	1	31 	1 	65	465	9	-122.594	45.154
99323	41	1	21 	2 	65	674	11	-122.625	45.434
99324	41	1	31 	3 	42	1258	11	-122.271	45.400
99327	41	1	32 	2 	51	507	10	-122.815	45.865
99328	42	1	11 	4 	65	683	10	-75.025	40.035
99329	42	1	21 	1 	83	381	9	-79.848	40.345
99330	42	1	41 	2 	55	484	7	-79.893	39.899
99331	42	1	12 	1 	96	259	9	-75.478	40.607
99332	42	1	21 	3 	13	425	9	-80.075	40.529
99333	42	1	21 	1 	12	405	9	-80.031	40.324
99334	42	1	21 	1 	17	222	9	-80.130	40.308
99335	42	1	32 	1 	42	234	7	-77.193	40.115
99337	42	1	42 	1 	38	448	10	-78.583	40.140
99338	42	1	42 	1 	43	60	7	-79.747	41.279
99339	42	1	22 	3 	14	1869	10	-76.650	39.891
99340	42	1	22 	2 	24	634	10	-75.964	40.305
99341	42	1	42 	1 	32	357	10	-76.927	40.461
99342	42	1	21 	1 	57	322	10	-75.915	41.229
99343	42	1	21 	2 	17	454	10	-76.414	40.085
99344	42	1	21 	1 	18	533	10	-76.414	40.087
99345	42	1	21 	1 	31	617	7	-80.449	41.237
99346	42	1	21 	1 	28	592	10	-75.306	39.887
99347	42	1	31 	1 	31	596	10	-77.086	39.749
99348	42	1	21 	1 	4	500	10	-75.241	40.011
99349	42	1	21 	1 	5	493	10	-75.255	40.001
99350	42	1	21 	2 	21	807	9	-75.492	40.687
99351	42	1	21 	1 	8	233	9	-79.715	40.396
99352	42	1	21 	1 	1	509	10	-74.819	40.222
99353	42	1	11 	3 	99	285	10	-75.206	39.956
99354	42	1	11 	1 	86	454	10	-75.168	39.998
99355	42	1	11 	1 	46	1656	10	-75.085	40.038
99356	42	1	11 	3 	98	1560	10	-75.238	39.981
99357	42	1	41 	2 	57	902	7	-75.379	41.152
99358	42	1	23 	1 	64	271	10	-75.622	40.241
99359	42	1	13 	2 	90	825	10	-75.911	40.353
99360	42	1	41 	1 	68	461	9	-80.278	40.707
99361	42	1	42 	2 	20	463	9	-76.467	39.732
99362	42	1	42 	1 	51	170	0	-78.050	40.204
99363	42	1	32 	1 	51	566	9	-76.186	40.717
99364	42	1	41 	1 	21	440	9	-75.870	40.244
99365	42	1	13 	1 	86	527	9	-75.864	41.254
99366	42	1	22 	1 	24	129	10	-75.987	40.314
99367	44	1	21 	1 	75	461	11	-71.363	41.888
99368	44	1	12 	3 	86	379	11	-71.408	41.799
99369	44	1	12 	1 	94	784	11	-71.426	41.821
99370	44	1	12 	1 	88	198	11	-71.429	41.802
99371	45	1	21 	1 	77	949	10	-80.031	32.973
99372	45	1	42 	1 	65	569	5	-80.111	34.737
99373	45	1	13 	1 	63	768	9	-79.730	34.144
99374	45	1	41 	3 	81	854	9	-79.764	33.890
99375	45	1	21 	2 	22	1017	10	-82.248	34.907
99376	45	1	21 	3 	75	1052	10	-82.463	34.872
99379	45	1	41 	2 	63	983	9	-78.681	33.853
99380	45	1	41 	1 	89	323	7	-80.213	33.905
99381	46	1	43 	2 	55	40	8	-99.290	43.181
99382	46	1	43 	3 	35	160	11	-96.607	44.051
99383	46	1	42 	1 	32	130	7	-102.833	44.094
99384	46	1	43 	3 	57	97	0	-101.073	45.426
99385	46	1	43 	1 	36	84	6	-97.967	43.226
99386	46	1	32 	1 	40	224	11	-96.935	42.782
99387	47	1	32 	1 	66	548	10	-84.152	36.219
99388	47	1	41 	2 	70	789	10	-86.414	35.488
99389	47	1	21 	1 	64	418	10	-83.943	35.824
99390	47	1	42 	1 	70	140	4	-88.519	35.470
99391	47	1	41 	2 	62	410	9	-89.435	36.047
99392	47	1	42 	3 	46	522	7	-82.858	36.052
99393	47	1	21 	2 	38	661	11	-85.158	35.196
99394	47	1	21 	2 	70	486	11	-85.139	35.110
99395	47	1	12 	1 	32	421	10	-83.904	36.049
99396	47	1	42 	4 	56	517	7	-86.415	35.061
99397	47	1	13 	1 	83	510	10	-88.837	35.653
99398	47	1	11 	3 	71	1234	7	-89.858	35.089
99399	47	1	11 	1 	100	604	7	-89.931	35.072
99400	47	1	11 	2 	58	641	10	-86.642	36.249
99401	47	1	21 	1 	48	475	10	-86.603	36.329
99402	48	1	21 	4 	61	1424	9	-97.008	32.709
99403	48	1	11 	1 	68	110	10	-97.681	30.314
99404	48	4	23 	4 	70	247	10	-95.018	29.381
99406	48	1	11 	2 	87	274	10	-95.368	29.640
99407	48	1	42 	2 	75	216	7	-95.074	31.659
99408	48	1	12 	2 	80	820	10	-101.882	35.208
99409	48	1	12 	1 	80	311	10	-101.853	35.174
99410	48	1	41 	1 	62	391	0	-94.151	33.118
99411	48	1	32 	2 	58	408	5	-94.177	33.107
99412	48	1	11 	1 	78	209	7	-97.759	30.250
99413	48	4	11 	3 	31	254	10	-97.720	30.277
99414	48	1	32 	2 	52	243	6	-99.971	31.752
99415	48	1	42 	1 	37	378	7	-94.454	32.237
99417	48	1	32 	1 	33	611	8	-98.736	29.794
99418	48	1	23 	1 	32	515	10	-95.449	29.062
99419	48	1	42 	1 	62	457	7	-95.619	32.290
99421	48	1	41 	1 	2	406	7	-97.607	26.015
99422	48	1	11 	2 	49	577	7	-97.629	27.859
99423	48	4	12 	4 	72	94	10	-96.874	32.971
99426	48	1	41 	3 	31	424	7	-99.525	32.410
99427	48	1	11 	1 	81	604	10	-97.370	27.684
99428	48	1	43 	3 	70	143	5	-104.832	31.047
99430	48	1	11 	2 	92	475	9	-96.847	32.881
99431	48	1	11 	1 	86	292	9	-96.790	32.816
99432	48	1	33 	2 	80	412	9	-94.780	31.180
99433	48	1	21 	2 	28	778	10	-97.390	32.877
99435	48	1	11 	2 	93	932	7	-106.425	31.855
99436	48	1	41 	3 	62	1114	7	-97.403	30.365
99438	48	1	42 	2 	49	214	7	-97.796	30.847
99439	48	1	11 	1 	80	265	10	-97.374	32.751
99440	48	1	11 	1 	95	340	10	-97.353	32.803
99442	48	1	11 	2 	57	458	10	-97.363	32.696
99444	48	1	41 	3 	13	1739	9	-96.734	33.137
99445	48	1	21 	1 	24	730	9	-96.790	33.149
99446	48	1	41 	2 	72	267	6	-96.925	30.174
99447	48	1	33 	2 	73	361	7	-97.454	29.506
99448	48	1	21 	1 	68	532	9	-97.005	32.688
99450	48	1	11 	1 	20	877	10	-95.490	29.749
99451	48	1	11 	1 	53	464	10	-95.417	29.875
99452	48	1	11 	3 	42	907	5	-95.398	29.821
99453	48	4	12 	1 	42	24	9	-96.924	32.801
99454	48	1	11 	1 	51	468	9	-97.175	32.637
99455	48	1	41 	1 	1	560	7	-98.435	26.273
99456	48	1	12 	1 	23	691	9	-96.921	33.031
99457	48	1	12 	1 	48	631	10	-101.880	33.523
99460	48	1	41 	1 	16	702	6	-97.082	32.500
99461	48	1	42 	1 	50	480	7	-97.970	29.654
99462	48	1	33 	2 	37	673	7	-95.549	33.689
99463	48	1	42 	3 	38	144	5	-98.315	34.084
99464	48	1	21 	1 	52	481	10	-97.641	30.465
99465	48	1	21 	3 	1	2240	7	-98.167	26.178
99466	48	1	42 	2 	50	248	7	-95.431	32.795
99467	48	1	42 	3 	39	272	5	-97.230	30.928
99469	48	1	11 	1 	45	525	10	-98.514	29.449
99471	48	1	23 	2 	37	697	10	-95.106	29.383
99472	48	1	13 	3 	50	2952	7	-98.284	26.220
99473	48	1	42 	1 	76	231	6	-96.528	30.338
99474	48	1	43 	4 	88	57	6	-98.316	31.464
99475	48	1	32 	1 	82	341	7	-100.390	32.459
99476	48	1	13 	1 	62	505	7	-97.384	31.073
99477	48	1	12 	2 	79	589	10	-97.195	31.525
99479	48	1	42 	4 	39	191	3	-102.326	33.738
99480	49	1	13 	1 	71	476	11	-111.695	40.276
99481	49	1	43 	3 	40	480	7	-112.638	38.274
99482	49	1	21 	1 	26	458	10	-111.822	40.707
99483	49	1	21 	1 	57	744	10	-112.073	40.691
99485	49	1	21 	1 	32	813	10	-112.034	40.635
99486	49	1	41 	1 	52	572	9	-113.030	37.763
99487	49	1	32 	3 	23	1133	10	-111.674	40.058
99488	49	1	12 	2 	40	1003	10	-111.652	40.264
99489	49	1	12 	1 	58	559	10	-111.687	40.226
99490	49	1	12 	2 	41	606	10	-111.836	40.738
99491	49	1	21 	1 	24	734	10	-112.085	41.302
99492	50	1	43 	3 	49	116	7	-72.642	43.833
99494	50	1	41 	4 	36	286	0	-72.547	44.126
99496	51	1	41 	2 	29	566	0	-78.987	38.121
99497	51	1	21 	1 	60	536	9	-77.119	38.726
99498	51	1	21 	1 	22	942	9	-77.441	38.818
99499	51	1	21 	1 	39	601	9	-77.390	38.984
99500	51	1	41 	1 	39	391	7	-78.284	39.241
99501	51	1	21 	3 	30	1553	11	-77.548	37.629
99502	51	1	21 	1 	2	740	10	-77.514	39.020
99503	51	1	21 	1 	45	598	10	-77.491	38.761
99504	51	1	41 	4 	65	694	10	-77.395	37.188
99505	51	1	21 	3 	20	2365	10	-77.369	38.613
99506	51	1	22 	3 	24	1267	7	-80.079	37.293
99507	51	1	23 	1 	38	549	9	-77.455	38.340
99508	51	1	42 	1 	57	667	7	-81.857	36.750
99509	51	1	32 	3 	16	259	9	-76.797	37.556
99510	51	1	42 	2 	70	390	7	-76.790	38.052
99511	51	1	41 	2 	17	890	9	-76.811	37.330
99512	53	2	21 	4 	23	22	10	-122.007	47.187
99513	53	1	21 	1 	23	345	10	-117.224	47.664
99514	53	1	41 	3 	45	698	8	-117.455	47.947
99515	53	4	31 	4 	37	488	7	-117.477	47.949
99517	53	1	12 	1 	31	575	10	-122.230	47.952
99521	53	1	32 	2 	58	340	10	-122.345	48.920
99522	53	1	13 	1 	36	477	10	-122.952	47.058
99523	53	1	32 	1 	66	508	10	-119.775	46.200
99524	53	1	11 	1 	10	437	10	-122.390	47.656
99527	53	4	32 	3 	50	126	10	-121.782	47.496
99528	53	2	12 	3 	62	40	10	-122.446	47.255
99529	53	1	41 	2 	39	267	9	-122.234	45.608
99530	54	1	42 	2 	50	420	0	-81.336	37.794
99532	55	1	43 	3 	60	97	7	-91.552	45.654
99533	55	1	43 	3 	33	15	7	-91.557	45.655
99534	55	1	42 	1 	39	208	6	-91.396	44.547
99535	55	1	43 	2 	52	79	7	-90.377	43.796
99536	55	1	43 	1 	41	108	0	-92.579	45.787
99537	55	1	12 	1 	54	345	9	-88.057	44.511
99538	55	1	31 	1 	30	551	10	-92.741	44.967
99539	55	1	22 	1 	65	422	9	-87.835	42.550
99540	55	1	12 	1 	65	395	10	-89.323	43.092
99541	55	1	12 	2 	62	379	10	-89.371	43.146
99542	55	1	42 	3 	29	326	6	-88.914	44.460
99543	55	1	21 	4 	8	36	10	-89.504	43.093
99544	55	1	11 	1 	79	562	9	-88.009	43.137
99545	55	1	11 	1 	78	354	9	-88.017	43.144
99546	55	1	11 	1 	82	601	9	-87.942	42.936
99548	55	1	21 	1 	14	349	9	-88.087	43.007
99549	55	1	13 	1 	60	334	9	-88.522	44.027
99550	55	1	41 	1 	18	312	7	-88.460	42.878
99551	55	1	33 	1 	53	421	10	-89.434	45.624
99552	55	1	41 	3 	23	1355	10	-89.209	43.173
99553	55	1	32 	2 	40	341	10	-89.712	45.476
99554	55	1	13 	1 	79	437	9	-87.990	43.013
99555	56	1	33 	1 	54	317	7	-109.054	44.528
99563	72	1	21 	1 	92	150	8	-66.307	18.200
99564	72	1	21 	1 	92	266	8	-65.903	18.079
99565	72	1	21 	4 	92	547	8	-65.903	18.079
99566	72	1	41 	1 	92	173	8	-65.812	18.349
99567	72	1	41 	4 	92	286	0	-65.820	18.143
99568	72	1	21 	1 	92	213	9	-67.141	18.444
99569	72	1	22 	2 	92	350	9	-67.157	18.054
99570	72	1	21 	3 	92	610	6	-66.173	18.325
99571	72	1	21 	1 	92	244	7	-66.163	18.395
99572	72	1	21 	2 	92	174	8	-66.866	18.308
99574	1	1	42 	3 	58	440	7	-87.128	33.119
99575	1	1	12 	1 	66	253	8	-86.824	33.544
99576	1	1	12 	1 	58	522	8	-86.707	33.591
99577	1	1	42 	1 	80	138	7	-87.260	32.349
99578	1	1	33 	1 	60	501	7	-87.857	32.504
99579	1	1	32 	1 	67	233	10	-85.718	34.941
99581	1	1	23 	1 	60	373	10	-87.714	34.724
99582	2	1	43 	4 	79	52	0	-163.396	64.678
99583	2	1	43 	4 	88	26	5	-142.522	63.138
99585	4	1	13 	3 	63	114	7	-114.647	32.676
99586	4	1	11 	3 	84	161	9	-112.066	33.465
99587	4	1	33 	3 	65	113	0	-114.217	33.676
99589	4	1	11 	3 	82	305	9	-110.857	32.193
99592	4	1	23 	2 	72	81	9	-112.336	33.443
99594	4	1	21 	2 	8	581	10	-110.824	32.313
99597	4	1	11 	1 	71	530	11	-111.771	33.390
99598	4	1	42 	1 	69	490	7	-112.677	33.349
99599	4	1	43 	3 	73	73	9	-110.750	31.542
99600	4	1	41 	1 	3	1206	9	-111.866	33.659
99601	4	1	33 	3 	29	393	7	-109.754	32.841
99602	4	1	11 	1 	52	180	9	-110.953	32.195
99603	4	1	11 	2 	38	401	9	-110.867	32.243
99604	4	1	31 	1 	23	839	9	-110.789	32.111
99606	5	1	32 	1 	60	415	7	-90.493	36.047
99607	5	1	43 	3 	81	367	7	-93.479	33.365
99608	5	1	12 	1 	98	264	7	-92.341	34.698
99609	5	1	32 	3 	48	467	7	-94.119	33.671
99610	5	1	22 	1 	40	397	9	-94.235	36.052
99611	5	1	12 	1 	94	401	11	-92.386	34.659
99612	5	1	13 	3 	49	877	7	-90.649	35.812
99613	5	1	13 	2 	64	357	7	-90.655	35.816
99615	6	1	21 	1 	14	472	7	-121.265	38.809
99616	6	1	31 	2 	72	381	10	-120.757	37.642
99617	6	1	42 	2 	35	854	7	-116.975	33.225
99618	6	1	21 	3 	61	2452	10	-118.115	34.069
99619	6	1	23 	1 	85	788	10	-120.847	37.510
99620	6	1	43 	2 	62	109	6	-122.843	41.610
99621	6	1	43 	1 	55	359	6	-122.936	40.733
99622	6	1	11 	2 	85	714	10	-121.456	38.651
99623	6	1	21 	3 	23	1868	8	-122.248	37.764
99624	6	1	21 	3 	28	1128	9	-118.042	33.824
99625	6	1	11 	1 	39	519	10	-121.870	37.414
99626	6	1	11 	1 	92	704	8	-119.035	35.329
99627	6	1	21 	1 	10	571	9	-117.657	33.613
99628	6	1	41 	2 	12	487	9	-117.587	33.477
99629	6	1	31 	1 	31	667	9	-118.619	34.449
99630	6	1	21 	3 	18	3365	10	-117.558	34.143
99631	6	1	13 	1 	79	365	9	-118.260	33.883
99632	6	1	21 	1 	68	1082	9	-117.561	33.863
99634	6	1	21 	1 	40	848	10	-121.437	38.429
99635	6	1	13 	1 	80	448	10	-121.295	38.600
99636	6	1	21 	1 	90	241	6	-119.732	36.679
99637	6	1	12 	3 	19	1984	10	-121.994	37.552
99638	6	1	11 	1 	94	428	10	-119.779	36.755
99639	6	1	11 	1 	91	741	10	-119.734	36.737
99642	6	1	21 	1 	79	769	9	-118.357	33.909
99643	6	1	21 	1 	66	536	9	-118.325	33.952
99644	6	4	41 	3 	73	11	7	-118.462	35.605
99645	6	1	22 	1 	23	403	9	-118.755	34.161
99646	6	1	22 	1 	63	380	10	-121.986	36.984
99647	6	1	11 	1 	96	718	10	-118.185	33.797
99649	6	1	21 	1 	25	648	9	-118.063	33.805
99650	6	1	11 	1 	68	1986	9	-118.337	34.063
99651	6	1	11 	3 	34	2464	9	-118.203	34.073
99652	6	1	11 	1 	55	484	9	-118.420	33.958
99653	6	4	11 	3 	82	45	9	-118.295	33.870
99654	6	1	11 	1 	55	672	9	-118.250	34.022
99655	6	1	11 	3 	98	442	9	-118.284	34.076
99656	6	1	11 	1 	16	232	9	-118.422	33.987
99657	6	1	11 	1 	23	111	9	-118.492	34.235
99658	6	1	31 	2 	50	506	10	-120.639	35.146
99659	6	1	21 	3 	80	2493	9	-118.192	33.931
99660	6	1	33 	2 	57	253	6	-118.967	37.640
99661	6	1	23 	1 	63	854	10	-121.207	37.806
99662	6	1	23 	3 	36	1435	10	-121.243	37.793
99663	6	1	41 	1 	41	95	6	-121.512	39.213
99664	6	1	21 	1 	4	739	10	-122.192	37.430
99665	6	1	21 	1 	69	427	10	-118.006	34.116
99666	6	1	11 	1 	83	768	10	-122.248	37.793
99667	6	1	11 	3 	51	1828	10	-122.254	37.831
99668	6	1	13 	1 	86	570	10	-121.751	36.918
99669	6	4	21 	3 	14	122	7	-121.107	38.951
99670	6	1	21 	1 	93	504	10	-122.137	37.477
99671	6	1	13 	1 	14	540	10	-122.236	37.482
99672	6	1	42 	1 	27	124	4	-118.585	37.403
99673	6	1	41 	1 	60	509	10	-117.369	34.206
99675	6	1	11 	3 	90	528	9	-117.153	32.719
99676	6	1	11 	1 	93	652	7	-117.102	32.742
99677	6	1	11 	4 	85	329	10	-122.429	37.720
99678	6	1	11 	1 	77	296	10	-122.406	37.719
99679	6	1	21 	1 	23	388	10	-118.111	34.109
99680	6	1	41 	1 	68	509	9	-116.974	33.807
99681	6	1	11 	1 	80	537	10	-121.864	37.356
99682	6	1	11 	1 	88	504	10	-121.888	37.351
99683	6	1	11 	1 	40	704	10	-121.896	37.303
99684	6	1	21 	3 	40	1982	10	-121.308	38.655
99685	6	1	21 	1 	68	440	10	-121.300	38.710
99686	6	1	41 	2 	17	1439	9	-117.197	33.098
99687	6	1	21 	1 	5	791	10	-122.273	37.545
99688	6	1	11 	1 	96	497	9	-117.863	33.766
99689	6	1	11 	1 	95	974	9	-117.857	33.729
99690	6	1	33 	3 	27	1502	9	-117.662	35.630
99691	6	1	33 	4 	72	235	6	-124.158	40.803
99692	6	1	11 	4 	95	721	10	-121.302	37.982
99693	6	1	12 	1 	79	432	10	-122.008	37.391
99694	6	1	21 	2 	44	909	10	-118.067	34.118
99695	6	1	13 	1 	5	404	9	-117.780	33.746
99696	6	1	23 	1 	39	574	10	-122.001	38.352
99697	6	1	21 	1 	45	557	10	-117.905	34.057
99698	6	1	31 	2 	68	235	7	-121.979	38.530
99699	6	2	22 	4 	38	100	10	-121.850	38.003
99700	6	2	41 	4 	24	121	10	-120.866	38.720
99704	6	4	41 	4 	99	500	10	-120.876	37.490
99705	6	1	12 	3 	65	745	11	-119.178	34.198
99706	8	1	11 	1 	8	353	7	-104.870	38.946
99707	8	1	41 	1 	29	628	9	-104.747	39.658
99708	8	1	32 	2 	53	603	9	-104.811	39.977
99709	8	1	32 	1 	74	202	7	-105.238	38.467
99710	8	1	11 	1 	48	549	9	-104.784	39.648
99711	8	1	21 	1 	19	647	9	-104.760	39.622
99712	8	1	11 	1 	38	532	9	-104.896	39.712
99713	8	1	22 	2 	28	346	10	-105.142	40.627
99714	8	1	12 	1 	33	401	9	-105.119	40.540
99715	8	1	23 	3 	48	1599	7	-108.472	39.087
99716	8	1	11 	1 	85	375	7	-104.812	38.805
99717	8	1	43 	3 	38	52	6	-103.477	39.138
99718	8	1	21 	1 	9	320	9	-105.195	39.654
99719	8	1	21 	1 	76	462	9	-104.983	39.619
99720	8	1	13 	2 	46	646	11	-105.068	40.420
99721	8	1	13 	1 	71	302	9	-105.078	40.397
99722	8	1	33 	1 	76	218	7	-106.138	37.579
99723	9	1	13 	1 	14	387	10	-73.494	41.395
99724	9	1	12 	3 	78	294	10	-72.959	41.327
99725	9	1	41 	3 	14	224	10	-71.885	41.439
99726	9	1	41 	3 	7	855	10	-73.188	41.557
99727	9	1	22 	1 	14	366	8	-72.115	41.402
99728	10	1	21 	1 	42	501	10	-75.735	39.700
99729	10	1	23 	3 	40	631	10	-75.568	38.457
99730	10	1	21 	1 	30	515	7	-75.536	39.785
99731	10	1	21 	1 	34	510	5	-75.493	39.823
99732	10	1	21 	3 	38	1386	10	-75.600	39.778
99735	12	1	21 	2 	44	488	8	-80.736	28.349
99736	12	1	13 	1 	41	525	8	-80.664	28.171
99737	12	1	41 	1 	53	565	8	-80.657	27.953
99738	12	1	13 	3 	75	1927	10	-80.130	26.243
99739	12	1	21 	1 	96	562	10	-80.214	26.143
99740	12	1	21 	2 	27	1243	10	-80.394	25.993
99741	12	1	21 	1 	31	101	10	-80.266	26.023
99742	12	1	21 	1 	62	848	10	-80.269	26.192
99743	12	1	12 	1 	39	31	10	-80.140	26.107
99744	12	1	21 	1 	66	566	10	-81.713	30.169
99745	12	1	21 	2 	83	132	10	-80.488	25.447
